3,36,288,Podium,โพเดี่ยม
3,36,289,Newspaper Shelf,ชั้นวางหนังสือพิมพ์
3,37,290,Platform Hand Truck,รถเข็นอเนกประสงค์
3,37,291,Restaurant Cart,รถเข็นบริการร้านอาหาร
3,37,292,Luggage Trolley,รถเข็นกระเป๋า
3,37,293,Maid Trolley,รถเข็นแม่บ้าน
3,38,294,Water / Juice Dispenser,เครื่องจ่ายน้ำหวาน / น้ำผลไม้
3,38,295,Cake Stand,ที่วางเค้ก
3,38,296,Food Warmer,หม้ออุ่นอาหาร
3,38,297,Booster Seat,เก้าอี้สำหรับเด็ก
3,38,298,Buffet Tong,ที่คีบบุฟเฟ่ต์
3,38,299,Cereal Dispenser,เครื่องจ่ายซีเรียล
3,38,300,Cover,ฝาครอบอาหาร
3,38,301,Coffee Urn,หม้อต้มกาแฟ
3,38,302,Chafing Dish,อ่างอุ่นอาหาร
3,38,303,Heater,ฮีตเตอร์ / แผงทำความร้อนอุ่นอาหาร
3,38,304,Ladle,ทัพพี/กระบวย
3,38,305,Pepper Mill,ตัวบดพริกไทย
3,38,306,Tray,ถาดเสิร์ฟ
3,38,307,Fruit Tray,ถาดใส่ผลไม้
3,38,308,Relish Dish,ที่ใส่เครื่องปรุง
3,39,309,Rice ,ข้าว 
3,39,310,Oil,น้ำมันพืช
3,39,311,Canned Food,อาหารกระป๋อง
3,39,312,Instant noodle / Soup / Porridge,บะหมี่กึ่งสำเร็จรูป โจ๊กและซุป
3,39,313,Pasta / Noodle,เส้นทำจากแป้งกึ่งสำเร็จรูป
3,39,314,Cereal / Spread / Salad Cream,อาหารเช้า ผลิตภัณฑ์ทาขนมปัง น้ำสลัด
3,39,315,Home Baking/ Sugar / Sweetener,ส่วนผสมทำขนมและสารให้ความหวาน
3,40,316,Dipping Sauce / Chili Paste Ingredients&Sauces / Coconut Milk,น้ำจิ้ม / น้ำพริก / พริกแกง / กะทิ
3,40,317,Bouillon / Flavored Seasoning,ซุปก้อน / ผงชูรส / ผงปรุงรส
3,40,318,Vinegar / Fish Sauce,น้ำส้มสายชู / น้ำปลา
3,40,319,Sugar / Salt / Pepper / Chili / Seasoning Mixed Spice,น้ำตาล / เกลือ / พริกไทย / พริกป่น / เครื่องเทศ
3,40,320,Soy Sauce / Soy Bean Paste / Oyster Sauce,ซอสถั่วเหลือง / ซีอิ๊ว / เต้าเจี้ยว / ซอสหอยนางรม
3,40,321,Chili Sauce / Ketchup / Spaghetti Sauce,ซอสพริก / ซอสมะเขือเทศ / ซอสสปาเก็ตตี้
3,40,322,Other Sauce,ซอสอื่นๆ
3,41,323,Pot / Pan,หม้อ / กระทะ
3,41,324,Ladle / Statula / Turner,ทัพพี / ตะหลิว / ไม้พาย
3,41,325,Skimmer / Whisk / Strainer,กระชอน / ที่ตีไข่ / กระบวย
3,41,326,Mixing Bowl / Tong,ภาชนะผสม/ที่คีบ
